MedInc,HouseAge,AveRooms,AveBedrms,Population,Latitude,Longitude,target
4.551,12,6.451313756,1.035548686,1882,38.48,-122.74,1.783
3.9329,17,5.193220339,0.996610169,1704,38.45,-122.74,1.709
4.0798,25,5.245136187,0.964980545,1296,38.45,-122.74,1.792
2.6576,23,5.163003663,1.120879121,1644,38.44,-122.74,1.479
3.5845,17,4.638945233,1.00811359,1240,38.44,-122.74,1.643
3.0341,11,4.854469854,1.046777547,2430,38.43,-122.74,1.423
2.375,42,4.927884615,1.043269231,1073,38.42,-122.74,1.41
1.9833,23,6.631147541,1.618852459,425,39.04,-122.73,1.115
2.5357,19,5.994550409,1.128065395,950,41.76,-122.73,0.942
4.385,35,6.356451613,1.040322581,1668,38.26,-122.73,3.177
2.5819,44,4.586419753,0.956790123,434,38.34,-122.73,2.096
2.0651,14,3.490500864,1.1208981,2323,38.46,-122.73,1.354
3.7266,16,4.702564103,1.002564103,994,38.47,-122.73,1.565
1.722,14,3.432791728,1.113737075,1026,38.46,-122.73,1.5
3.875,20,5.838,1.016,1711,38.44,-122.73,1.403
2.3824,35,4.087591241,1.083941606,659,38.44,-122.73,1.45
2.4,28,4.508403361,1.012605042,652,38.44,-122.73,1.462
3.7132,15,5.190779014,1.096979332,1629,38.43,-122.73,1.676
2.1864,29,4.031626506,1.040662651,1880,38.43,-122.73,1.432
4.3523,26,4.901694915,1.003389831,884,38.42,-122.73,1.5
2.975,30,5.292682927,1.070301291,2250,38.4,-122.73,1.573
3.1094,40,4.822916667,1.072916667,841,38.37,-122.73,1.833
1.9906,29,8.970967742,0,890,38.88,-122.72,0.966
2.4117,16,4.933656958,0.985436893,1675,38.35,-122.72,1.625
4.3906,26,5.649484536,1.010309278,801,38.31,-122.72,2.48
1.5357,52,3.879120879,1.029304029,627,38.44,-122.72,1.375
1.9932,29,4.329949239,1.053299492,990,38.47,-122.72,1.648
2.9073,35,4.691558442,1.003246753,795,38.46,-122.72,1.57
3.1467,41,4.882352941,1.044817927,780,38.45,-122.72,1.755
6.0298,23,6.874251497,1.065868263,902,38.48,-122.72,2.891
3.1797,48,4.110465116,0.965116279,458,38.44,-122.72,1.404
0.9437,52,2.611111111,0.861111111,301,38.44,-122.72,1.292
2.5735,31,4.622425629,1.089244851,1408,38.43,-122.72,1.311
1.9458,26,4.709677419,1.02016129,937,38.42,-122.72,1.46
3.0969,26,5.119318182,1.042613636,2605,38.42,-122.72,1.438
2.8036,30,5.234413965,1.012468828,1156,38.42,-122.72,1.523
5.0555,4,6.751677852,1.054650048,2936,38.58,-122.72,2.408
1.3889,16,5.5,1.083333333,188,40.17,-122.72,0.875
1.375,20,4.1,1.8,94,38.91,-122.71,0.55
4.3125,21,11.38,2.208,599,37.88,-122.71,4.958
3.115,23,6.64893617,1.367021277,437,37.9,-122.71,2.426
3.6953,13,4.388402626,1.024070022,2064,38.33,-122.71,1.576
2.6033,22,4.055194805,1.087662338,699,38.34,-122.71,1.216
2.3464,11,3.492211838,1.088785047,1203,38.35,-122.71,1.042
3.1781,23,4.926391382,1.055655296,1493,38.34,-122.71,1.62
5.6018,16,6.767241379,0.99137931,1014,38.37,-122.71,2.53
1.6267,23,4.263586957,1.125,1031,38.42,-122.71,1.292
1.439,17,3.797752809,1.042696629,833,38.4,-122.71,1.406
2.2262,52,4.553797468,1.028481013,738,38.43,-122.71,1.299
1.5026,38,3.192816635,0.994328922,1071,38.43,-122.71,1.24
1.3684,52,4.082644628,1.169421488,475,38.44,-122.71,2.583
1.7,27,4.2,1.091304348,462,38.44,-122.71,3.5
2.314,42,4.265582656,1.01897019,844,38.46,-122.71,1.694
2.905,41,4.310043668,1.052401747,965,38.46,-122.71,1.593
3.0444,36,4.559748428,1.081761006,1087,38.46,-122.71,1.672
2.9663,39,4.81370826,1.007029877,1223,38.45,-122.71,1.854
3.455,48,5.883018868,1.058490566,1275,38.45,-122.71,2.221
2.1827,52,4.344230769,1.032692308,957,38.45,-122.71,1.888
3.9261,23,5.448392555,1.020304569,1299,38.46,-122.71,2.133
6.6104,15,7.340702211,1.079323797,2324,38.5,-122.71,3.309
3.3929,13,8.580645161,1.790322581,214,39.14,-122.7,1.083
2.3125,18,13.44067797,2.508474576,186,39,-122.7,1.625
2.3558,18,11.20952381,2.133333333,181,38.99,-122.7,1.347
3.2375,17,8.006269592,1.692789969,723,38.97,-122.7,1.142
4.1379,42,4.828767123,1.054794521,624,38.03,-122.7,3.091
3.5673,47,5.543766578,1.026525199,1053,38.23,-122.7,3.103
4.1964,14,6.29740519,1.157684631,1208,38.31,-122.7,2.581
3.6369,16,5.271186441,1.025423729,696,38.33,-122.7,1.587
3.0078,26,5.184065934,1.046703297,1060,38.33,-122.7,1.604
3.375,26,5.369491525,1,846,38.33,-122.7,1.563
3.7813,14,5.826196474,0,954,38.35,-122.7,1.465
1.6033,14,4.641791045,1.101492537,493,38.35,-122.7,0.675
2.8261,19,4.341569767,0.98255814,1782,38.34,-122.7,1.545
5.0366,16,6.741116751,0.949238579,607,38.35,-122.7,2.578
4.221,11,6.640410959,1.002283105,2538,38.36,-122.7,2.271
1.6685,28,3.738207547,0.971698113,1362,38.43,-122.7,1.141
2.0915,16,4.523897059,1.113051471,2557,38.39,-122.7,1.681
3.9766,47,6.277777778,1.069444444,310,38.45,-122.7,1.906
3.2845,45,4.551546392,1.041237113,401,38.44,-122.7,1.783
2.1912,42,4.122093023,1.058139535,547,38.44,-122.7,1.65
3.2935,35,4.289473684,1.128289474,822,38.44,-122.7,1.578
1.125,26,3.794339623,1.050943396,855,38.45,-122.7,2.333
5.0415,29,6.555555556,1.040816327,1012,38.46,-122.7,2.402
4.1734,39,6.396825397,1.063492063,640,38.45,-122.7,2.405
3.9063,43,6.178571429,1.267857143,582,38.66,-122.7,2.1
2.7639,9,8.75862069,1.724137931,66,39.04,-122.69,1.125
2.1094,27,6.958860759,1.667721519,744,39.02,-122.69,0.724
3.125,9,6.657754011,1.251336898,517,38.94,-122.69,0.934
4.3194,43,6.200716846,1.168458781,629,37.91,-122.69,2.387
4.0313,32,6.104166667,1.130208333,1066,38.27,-122.69,2.85
3.3827,30,5.655122655,1.072150072,1693,38.3,-122.69,2.921
4.6324,16,5.685410334,1.060790274,1938,38.32,-122.69,1.836
5.6613,15,5.953051643,0.971830986,1400,38.32,-122.69,1.724
3.733,23,5.784552846,1.048780488,1526,38.34,-122.69,1.635
7.226,12,8.244680851,0.994680851,685,38.35,-122.69,2.553
4.0071,15,4.532258065,1.021994135,1602,38.34,-122.69,1.355
4.8233,8,6.061361457,0.959731544,2969,38.37,-122.69,2.14
4.4444,16,6.255555556,0.940740741,921,38.35,-122.69,1.918
2.4827,6,4.622371741,1.155592935,2502,38.36,-122.69,1.775
4.0844,12,5.073298429,1.023560209,2146,38.34,-122.69,1.654
3.2857,16,5.146788991,1.042813456,880,38.34,-122.69,1.602
2.7222,40,4.911864407,0.952542373,636,38.44,-122.69,1.612
3.5521,35,6.277777778,1.115740741,620,38.44,-122.69,1.683
3.9191,36,6.110062893,1.059748428,711,38.45,-122.69,1.83
3.8583,31,6.457142857,1.125,691,38.44,-122.69,1.932
5,32,5.80078125,0.984375,1117,38.46,-122.69,2.759
6.6854,18,6.648221344,0.990118577,1442,38.51,-122.69,3.13
2.1838,27,9.05511811,2,526,38.98,-122.68,1.097
2.3125,29,8.495726496,1.931623932,302,38.76,-122.68,0.679
4.2011,41,5.054200542,1.062330623,825,38.01,-122.68,2.554
5.6305,26,6.980676329,1.178743961,510,38.07,-122.68,4.3
3.8269,29,5.76754386,1.052631579,650,38.25,-122.68,3.06
4.3278,8,5.843045843,1.038073038,3833,38.36,-122.68,1.841
3.1047,32,4.5,0.998407643,1767,38.4,-122.68,1.414
3.5885,18,5.236538462,1.017307692,1150,38.43,-122.68,1.919
6.0774,29,7.870967742,1.016129032,161,38.43,-122.68,3.344
2.9107,29,4.975088968,1.046263345,1346,38.44,-122.68,1.697
4.0139,36,5.546052632,0.996710526,744,38.45,-122.68,1.631
3.4545,36,4.891791045,0.96641791,648,38.44,-122.68,1.612
5.3409,15,6.081081081,1.011583012,716,38.48,-122.68,2.446
4.7143,17,6.466666667,1.064646465,1244,38.46,-122.68,2.029
2.3929,15,4.493796526,1.007444169,718,38.46,-122.68,1.413
7.3003,19,7.9616,1.1376,1926,38.46,-122.68,3.813
3.631,32,9.179775281,2.314606742,224,41.15,-122.68,0.904
4.0729,32,6.470873786,1.140776699,660,38.25,-122.67,2.885
5.0544,29,5.875555556,1.031111111,1372,38.24,-122.67,2.618
3.7875,28,5.599415205,1.225146199,930,38.31,-122.67,2.927
3.9518,4,5.472542373,1.088813559,4323,38.33,-122.67,2.203
4.3587,29,5.594298246,0.98245614,1165,38.44,-122.67,1.964
4.5588,17,6.053691275,1.020134228,750,38.43,-122.67,1.964
3.2813,17,4.980148883,0.992555831,895,38.43,-122.67,2.027
2.9222,24,5.141176471,1.029411765,1027,38.45,-122.67,2.426
3.2415,32,5.230235784,1.027739251,1786,38.44,-122.67,1.722
2.4722,16,4.722298222,1.082079343,1567,38.47,-122.67,1.943
3.0568,19,4.267898383,0.988452656,1130,38.47,-122.67,1.903
1.165,27,5.670588235,1.290196078,594,39.03,-122.66,0.533
1.7446,16,7.284313725,1.588235294,943,39.02,-122.66,1.094
3.4375,22,6,1.23943662,461,38.81,-122.66,0.833
4.1792,42,5.433212996,1.16967509,553,37.93,-122.66,3.5
4.5357,13,5.850485437,0.94368932,1361,40.52,-122.66,1.712
2.1696,16,4.834920635,0.977777778,477,38.27,-122.66,0.75
4.3056,39,5.90797546,1.057259714,1351,38.2,-122.66,2.513
4.3657,17,6.555806088,1.012401353,2614,38.44,-122.66,2.159
4.023,14,5.594736842,1.091578947,2228,38.42,-122.66,2.084
2.6023,14,3.7824,1.0096,1300,38.46,-122.66,2.211
4.4375,26,6.442724458,1.049535604,906,38.45,-122.66,2.935
4.2051,16,5.236893204,0.951456311,1462,38.48,-122.66,1.903
2.825,16,4.648464164,1.011945392,1124,38.48,-122.66,1.862
3.7617,23,5.81865285,1.132124352,1035,38.47,-122.66,1.726
3.267,21,5.230379747,0.994936709,919,38.48,-122.66,1.762
4.75,20,6.1,1.036956522,1369,38.47,-122.66,1.905
1.8571,16,6.424924925,1.427927928,1596,38.99,-122.65,0.759
1.1912,32,6.356164384,1.616438356,703,38.97,-122.65,0.6
1.6769,27,5.839237057,1.580381471,898,38.96,-122.65,0.632
4.125,30,5.384615385,2.923076923,20,38.92,-122.65,1.125
5.5524,21,6.15664557,0.974683544,1968,38.11,-122.65,2.792
5.0766,40,5.6,1.098039216,708,38.01,-122.65,3.054
1.8533,15,4.903095559,1.078061911,1784,41.72,-122.65,0.575
5.1391,9,6.309933775,1.080794702,2077,38.27,-122.65,2.345
3.1711,52,5.058309038,1.011661808,712,38.23,-122.65,2.008
3.45,52,5.573913043,1.139130435,910,38.23,-122.65,2.006
3.402,23,5.179948586,0,1852,38.25,-122.65,1.933
4.95,24,6.223642173,0.990415335,922,38.24,-122.65,2.436
4.275,49,6.072356215,1.074211503,1431,38.24,-122.65,2.276
6.8586,21,6.876623377,0.974025974,400,38.4,-122.65,3.431
5.7204,15,6.553191489,0.992907801,786,38.37,-122.65,3.441
4.0647,14,5.279596977,1.057934509,926,38.46,-122.65,1.878
3.858,24,7.662162162,1.114864865,847,38.47,-122.65,2.144
5.5061,17,6.687116564,1.006134969,473,38.48,-122.65,2.318
1.7273,29,6.492647059,1.375,326,38.96,-122.64,0.582
1.2029,28,5.608208955,1.380597015,522,38.95,-122.64,0.689
1.5739,16,5.914572864,1.206030151,519,38.87,-122.64,0.735
2.625,20,5.53125,1.3125,231,38.71,-122.64,0.896
5.5789,36,5.365461847,1.036144578,678,38.01,-122.64,2.92
3.7321,36,5.23580786,1.013100437,551,38.01,-122.64,2.667
9.5551,29,5.626865672,0.865671642,151,37.96,-122.64,5.00001
1.8242,18,5.945859873,1.350318471,802,41.95,-122.64,0.535
3.3095,33,5.474120083,0.950310559,1113,41.74,-122.64,0.813
1.8694,36,5.259904913,1.05229794,1492,41.73,-122.64,0.712
2.2206,50,5.350877193,1.080701754,661,41.73,-122.64,0.632
3.1062,19,6.330232558,1.113953488,1108,41.63,-122.64,1
3.0769,52,5.119047619,1.185714286,519,38.23,-122.64,2.309
4.075,49,5.361305361,1.079254079,1061,38.23,-122.64,2.288
3.3011,52,4.616702355,1.004282655,1070,38.23,-122.64,2.523
2.5202,52,4.64469914,1.126074499,635,38.24,-122.64,2.44
3.7917,40,4.959798995,1.030150754,1039,38.24,-122.64,1.516
3.8,31,4.791744841,0.966228893,1507,38.25,-122.64,1.626
5.8369,19,7.145374449,0.988986784,1174,38.48,-122.64,2.557
1.75,17,5.474358974,1.471153846,633,38.96,-122.63,0.64
2.3083,20,5.485776805,1.262582057,1072,38.96,-122.63,0.602
1.7083,11,7.976744186,1.476744186,246,38.95,-122.63,0.773
1.7566,25,7.107526882,1.548387097,192,38.94,-122.63,0.49
1.125,18,4.549112426,1.146745562,1832,38.94,-122.63,0.818
3.7115,20,6.091549296,1.059859155,1707,38.25,-122.63,1.819
4.6069,7,5.609195402,0.998563218,3551,38.26,-122.63,2.023
2.5179,45,4.93883792,1.033639144,823,38.24,-122.63,1.455
3.0139,45,4.796610169,1.06779661,1076,38.23,-122.63,1.941
4.0417,34,5.25748503,0.958083832,372,38.22,-122.63,2.321
5.565,17,7.577142857,0.977142857,1199,38.22,-122.63,2.671
6.2034,22,6.532293987,1.026726058,1283,38.21,-122.63,2.911
4.0703,37,5.160104987,0.913385827,875,38.23,-122.63,2.238
5.1966,15,6.426865672,1.029850746,979,38.34,-122.63,3.254
5.7819,19,6.17888563,0.973607038,874,38.5,-122.63,2.656
1.6865,19,6.211699164,1.498607242,832,38.95,-122.62,0.588
2.3179,14,6.138297872,1.418439716,638,38.94,-122.62,0.575
2.0577,16,5.765060241,1.343373494,828,38.96,-122.62,0.69
1.5455,13,5.822222222,1.433333333,215,38.94,-122.62,0.55
1.8417,13,4.770642202,1.055045872,249,38.92,-122.62,0.847
2.1474,21,4.965156794,1.12543554,727,38.73,-122.62,0.853
6.4092,14,6.528901734,0.985549133,1127,38.15,-122.62,3.349
7.7006,52,6.607142857,1.107142857,150,37.97,-122.62,3.167
6.8198,30,5.825174825,1.146853147,358,37.85,-122.62,4.938
6.204,19,6.564202335,0.984435798,893,38.24,-122.62,2.018
4.0341,33,5.56504065,1.138211382,758,38.24,-122.62,1.565
4.0962,33,6.130801688,1.054852321,677,38.25,-122.62,1.702
2.875,20,4.767676768,1.037878788,826,38.25,-122.62,1.891
4.6534,24,6.596685083,0.988950276,1187,38.25,-122.62,1.965
6.5261,10,7.867954911,1.053140097,3741,38.4,-122.62,3.247
4.5167,24,5.977667494,1.151364764,1006,38.54,-122.62,2.652
4.3897,14,7.451612903,1.161290323,108,38.93,-122.61,0.713
6.9081,18,8.207671958,1.085978836,2311,38.09,-122.61,3.687
4.4375,40,5.735359526,1.103039288,3108,37.99,-122.61,2.896
2.0591,15,4.84004603,1.060989643,1863,41.74,-122.61,0.557
4.7,25,6.889400922,1.036866359,1335,38.24,-122.61,1.901
3.4896,17,6.084507042,0.954225352,897,38.24,-122.61,1.859
2.9871,18,5.105,1.05,914,38.23,-122.61,1.938
5.2452,18,6.923990499,0.992874109,1340,38.25,-122.61,2.049
5.0849,18,6.620767494,1.085778781,1279,38.24,-122.61,1.885
4.6833,17,5.23583181,0.890310786,1482,38.26,-122.61,2.152
4.6957,13,6.189751801,1.088871097,2543,38.42,-122.61,2.598
1.4767,16,5.504983389,1.295681063,572,38.93,-122.6,0.62
2.9583,23,7.12195122,1.365853659,92,38.9,-122.6,0.917
3.8068,19,5.214285714,0.976190476,873,38.11,-122.6,2.016
5.3962,23,6.897047087,1.032721468,3594,38.11,-122.6,3.015
4.1098,21,4.89532294,1.028953229,1100,38,-122.6,2.466
4.725,16,6.15720524,0.912663755,741,38.24,-122.6,2.045
4.8603,16,6.79015544,1.077720207,1247,38.24,-122.6,1.984
6.6004,17,6.087649402,1.051792829,606,38.48,-122.6,3.415
2.1953,15,5.164835165,1.205128205,599,38.92,-122.59,0.75
3.375,15,5.342657343,1.013986014,366,38.78,-122.59,1.031
5.3755,20,7.09375,1.03125,601,38.13,-122.59,2.909
6.0132,25,6.675814751,0.981989708,3445,38.12,-122.59,2.879
8.3646,25,8.403940887,1.120689655,1238,38.04,-122.59,3.973
4.5625,46,4.845138055,1.027611044,1872,37.97,-122.59,2.752
4.1659,36,5.887545345,1.053204353,1899,37.99,-122.59,3.02
6.1724,35,7.0063593,1.038950715,3450,38.01,-122.59,4.143
4.65,43,7.126279863,1.293515358,721,38.56,-122.59,2.45
3.7585,18,5.618263473,1.125748503,1454,38.58,-122.59,1.857
3.183,14,4.784482759,1.120689655,505,38.44,-122.59,2.012
3.4561,20,5.451171875,1.06640625,785,38.43,-122.59,2.167
7.5,9,6.852631579,0.931578947,682,38.15,-122.58,4.232
4.9286,13,6.528571429,1.131168831,1912,38.12,-122.58,3.095
4.6463,22,5.396363636,1.045454545,5600,38.1,-122.58,2.763
5.615,27,6.678373383,1.008626001,4406,38.08,-122.58,2.856
4.6905,52,5.751173709,1.015649452,1553,37.98,-122.58,3.163
4.9615,52,5.989847716,1.096446701,467,37.98,-122.58,2.922
3.5208,33,5.036585366,1.06504065,539,38.59,-122.58,1.958
2.3942,32,4.897482014,1.145683453,1549,38.58,-122.58,1.831
4.7237,27,6.280991736,1.203305785,1587,38.38,-122.58,3.066
3.3981,15,5.860279441,1.031936128,1182,38.46,-122.58,2.469
3.9375,10,5.629107981,1.034428795,1132,38.43,-122.58,2.692
3.1981,24,4.197947214,1.076246334,1583,38.11,-122.57,2.153
3.4705,32,4.869986169,1.034578147,1706,38.11,-122.57,2.286
6.5253,24,7.28125,1.00625,911,38.03,-122.57,3.877
5.6512,33,6.764371895,1.05535841,3798,38.02,-122.57,3.14
4.9674,45,6.01,1.0625,926,37.99,-122.57,3.201
4.1711,38,5.440116845,0.969814995,2466,37.99,-122.57,3.369
4.625,49,5.478927203,1.057471264,1178,37.98,-122.57,3.55
3.5055,47,5.273612463,1.085686465,2177,37.97,-122.57,3.821
9.1834,52,7.341825902,0.993630573,1449,37.96,-122.57,5.00001
1.9925,18,4.277207392,1.039014374,926,38.58,-122.57,2.25
2.8036,27,4.797507788,0.981308411,883,40.61,-122.57,0.934
5.3707,7,6.443564356,1.017821782,2902,38.27,-122.57,2.505
2.4555,15,6.177033493,1.291866029,1697,39.9,-122.57,0.556
4.1705,17,4.666990291,1.030582524,4684,38.09,-122.56,2.098
5.0965,19,5.973996176,1.040535373,6109,38.06,-122.56,2.953
6.5249,34,6.667844523,1.024734982,815,38.03,-122.56,3.248
4.6,21,5.386934673,1.005025126,840,38.01,-122.56,2.395
4.8056,36,4.755834829,0.973070018,1111,37.98,-122.56,3.457
4.6944,52,5.990196078,1.058823529,735,37.97,-122.56,3.989
6.1444,34,6.529268293,1.002439024,933,37.95,-122.56,5.00001
10.6272,36,8.394190871,1.004149378,653,37.94,-122.56,5.00001
8.634,48,5.615942029,0.916666667,641,37.9,-122.56,4.635
7.1924,52,5.715942029,0.947826087,755,37.91,-122.56,5.00001
8.9248,37,6.463087248,0.973154362,721,37.92,-122.56,5.00001
6.7546,36,7.154471545,1.150406504,562,37.9,-122.56,4.024
5.1292,24,5.815789474,1.078947368,75,37.9,-122.56,3.625
1.7935,20,5.628571429,1.19047619,512,40.75,-122.56,0.745
2.4107,21,6.568627451,1.176470588,947,41.69,-122.56,0.701
2.2024,29,5.271341463,1.082317073,848,41.53,-122.56,0.609
5.93,20,6.289617486,1.153005464,478,38.41,-122.56,3.846
3.8831,7,8.643705463,1.513064133,1027,38.81,-122.55,1.321
5.0029,26,5.726269316,0.984547461,2341,38.1,-122.55,2.556
6.7232,5,7.437810945,1.169154229,555,38.07,-122.55,3.45
3.0573,38,4.757363254,0.994389902,1894,38.07,-122.55,3.508
6.0902,29,6.12116041,0.997440273,3063,38.03,-122.55,2.932
6.4978,27,6.718328841,0.958221024,1928,38.02,-122.55,3.615
6.3314,27,6.490998363,0.944353519,1657,38.01,-122.55,3.422
3.9265,18,4.319944598,1.112188366,1395,38,-122.55,3.011
4.8993,34,5.651282051,0.948717949,1398,37.99,-122.55,3.199
3.293,31,4.788679245,1.041509434,1581,37.98,-122.55,3.375
7.1155,52,8.822134387,1.150197628,731,37.97,-122.55,5.00001
6.1085,52,6.415041783,0.974930362,859,37.92,-122.55,5.00001
7.9606,34,6.504545455,1.018181818,503,37.9,-122.55,4.534
3.2794,48,5.031372549,1.090196078,567,37.91,-122.55,4.6
2.9201,32,3.725524476,1.092657343,1229,37.79,-122.55,3.222
4.1827,31,5.915555556,1.088888889,598,37.59,-122.55,3.455
4.2891,24,6.082191781,1.126027397,894,38.42,-122.55,2.117
7.5412,16,7.033333333,0.957142857,1659,38.14,-122.54,3.921
3.18,28,4.27,1.0325,1694,38,-122.54,2.77
7.3521,32,6.775757576,1.054545455,818,37.99,-122.54,4.44
5.5083,52,6.659090909,1.196969697,607,37.98,-122.54,3.719
5.6263,39,5.689280868,1.033921303,1833,37.97,-122.54,3.521
10.129,44,7.461538462,0.980769231,596,37.96,-122.54,5.00001
4.3083,33,5.643652561,1.102449889,996,37.96,-122.54,5.00001
5.697,38,5.984455959,1.03626943,971,37.95,-122.54,4.357
5.5385,43,6.972093023,1.093023256,970,37.93,-122.54,4.318
4.4081,39,4.657360406,0.983502538,1519,37.94,-122.54,4.352
5.1834,26,5.037878788,1.015151515,1550,37.94,-122.54,4.055
4.4375,48,5.474725275,1.010989011,937,37.9,-122.54,3.7
5.6302,48,5.79009901,0.968316832,1159,37.91,-122.54,4.89
3.7813,41,6.003787879,1.178030303,1091,37.9,-122.54,3.892
6.7809,30,5.881879195,0.982550336,1775,37.88,-122.54,4.144
6.1275,33,6.252830189,1.051572327,1907,37.89,-122.54,4.244
3.96,45,4.944099379,1.00931677,920,37.76,-122.54,2.722
4.1786,42,4.611494253,0.954022989,1230,37.74,-122.54,2.711
3.527,17,3.592995169,1.169082126,1453,37.72,-122.54,3.189
4.2472,36,5.632768362,1.033898305,1793,37.7,-122.54,2.925
4.4286,35,5.830708661,1.090551181,747,37.62,-122.54,2.621
3.7969,40,5.949781659,1.159388646,1167,38.36,-122.54,2.028
2.4861,25,5.834123223,1.137440758,658,39.5,-122.53,0.719
1.3,11,7.141242938,1.531073446,370,39.09,-122.53,0.697
3.4432,16,5.264084507,1.028169014,472,38.01,-122.53,0.675
5.4781,27,6.382413088,1.085889571,1318,38.01,-122.53,3.109
8.5759,32,6.751412429,0.949152542,810,37.98,-122.53,5.00001
1.9063,52,1.553030303,0.901515152,228,37.97,-122.53,2
2.5125,52,3.723150358,1.076372315,700,37.97,-122.53,2.708
2.6036,44,3.950549451,1.047252747,1831,37.97,-122.53,2.875
3.5588,37,4.267515924,1.025477707,621,37.97,-122.53,2.688
3.9917,35,4.609137056,0.984771574,413,37.96,-122.53,2.908
3.5838,22,3.943855932,1.048199153,2980,37.95,-122.53,2.713
8.3935,36,7.004792332,0.990415335,1549,37.96,-122.53,4.705
6.6125,42,6.25648415,1.043227666,887,37.93,-122.53,3.932
4.7344,18,3.55465587,1.032388664,384,37.94,-122.53,2
5.5379,42,5.689542484,0.983660131,723,37.92,-122.53,4.105
4.125,37,5.109792285,1.044510386,648,37.93,-122.53,3.103
3.875,45,4.664634146,0.987804878,608,37.92,-122.53,3.908
7.9892,37,6.052757794,0.954436451,999,37.91,-122.53,5.00001
3.8839,44,5.29981378,1.026070764,1232,37.9,-122.53,3.272
6.8742,25,5.900479616,1.038369305,1913,37.88,-122.53,4.131
7.9977,20,7.169960474,1.114624506,658,37.87,-122.53,4
4.4583,36,5.986636971,1.080178174,1064,37.88,-122.53,3.086
5.9073,35,5.837340877,0.974540311,1596,37.89,-122.53,4.004
3.75,38,5.770731707,0.956097561,628,37.86,-122.53,4.786
5.4694,25,5.360441075,1.028945555,4674,37.66,-122.53,2.724
4.0556,20,4.405769231,1.080769231,2325,37.65,-122.53,2.75
2.9087,27,4.258223684,1.082236842,1386,37.63,-122.53,2.282
6.1896,19,5.922981366,1.002484472,2199,37.5,-122.53,3.311
1.7639,21,5.417607223,1.094808126,1109,41.81,-122.53,0.554
5.795,22,7.139720559,0,1371,38.32,-122.53,3.323
1.6607,16,6.290322581,1.412903226,337,38.99,-122.52,0.778
0.536,26,7.846153846,1.307692308,43,38.7,-122.52,0.875
2.8903,31,4.477459016,1.073087432,2962,37.98,-122.52,3.242
2.75,33,3.331360947,1.147928994,265,37.97,-122.52,2.313
5.2818,35,5.715909091,0.982954545,818,37.96,-122.52,3.31
6.2862,37,5.072463768,0.826086957,179,37.95,-122.52,5.00001
7.8904,33,7.082802548,1.00477707,1675,37.95,-122.52,4.688
